epoch,accuracy,loss,val_accuracy,val_loss
0,0.9301587343215942,0.2121477872133255,0.9777777791023254,0.08555931597948074
1,0.9873015880584717,0.043322447687387466,1.0,0.008789715357124805
0,0.9873015880584717,0.038345880806446075,0.9833333492279053,0.07004911452531815
1,0.9920634627342224,0.024700293317437172,0.9833333492279053,0.06709950417280197
