epoch,accuracy,loss,val_accuracy,val_loss
0,0.9309523701667786,0.2359686642885208,0.9833333492279053,0.051511362195014954
1,0.9873015880584717,0.047511372715234756,1.0,0.007886471226811409
0,0.9873015880584717,0.047481998801231384,0.9666666388511658,0.08904372155666351
1,0.9928571581840515,0.03197626397013664,0.9888888597488403,0.037756357342004776
