epoch,accuracy,loss,val_accuracy,val_loss
0,0.879365086555481,0.42741718888282776,0.9833333492279053,0.05516234412789345
1,0.9841269850730896,0.10489790141582489,0.9833333492279053,0.03294192999601364
0,0.9849206209182739,0.06256875395774841,0.9833333492279053,0.03217645362019539
1,0.9920634627342224,0.0396539643406868,0.9777777791023254,0.10235505551099777
