epoch,accuracy,loss,val_accuracy,val_loss
0,0.9190475940704346,0.2397947758436203,0.9666666388511658,0.12798750400543213
1,0.9912698268890381,0.03533073514699936,1.0,0.012887584045529366
0,0.9190475940704346,0.2397947758436203,0.9666666388511658,0.12798750400543213
1,0.9912698268890381,0.03533073514699936,1.0,0.012887584045529366
0,0.9849206209182739,0.0525134801864624,0.9277777671813965,0.24650579690933228
1,0.9920634627342224,0.03166128322482109,0.9444444179534912,0.15786346793174744
