epoch,accuracy,loss,val_accuracy,val_loss
0,0.9182539582252502,0.24512070417404175,0.9833333492279053,0.07455886155366898
1,0.9888888597488403,0.04503210261464119,1.0,0.004304389003664255
0,0.988095223903656,0.03965716436505318,0.9444444179534912,0.39322763681411743
1,0.9896825551986694,0.037557683885097504,0.9722222089767456,0.10143835097551346
