epoch,accuracy,loss,val_accuracy,val_loss
0,0.9309523701667786,0.19849759340286255,0.9833333492279053,0.06257466971874237
1,0.988095223903656,0.04228038340806961,0.9944444298744202,0.023568397387862206
0,0.9896825551986694,0.03069443814456463,0.8722222447395325,0.6109112501144409
1,0.9912698268890381,0.02533399872481823,0.8166666626930237,0.5232519507408142
