epoch,accuracy,loss,val_accuracy,val_loss
0,0.6122828722000122,1.1883220672607422,0.7056276798248291,1.0732954740524292
1,0.7425558567047119,0.7832401394844055,0.7402597665786743,1.025369644165039
0,0.7791563272476196,0.6583202481269836,0.6623376607894897,1.3246134519577026
1,0.8145161271095276,0.5556140542030334,0.7316017150878906,0.9208472371101379
