epoch,accuracy,loss,val_accuracy,val_loss
0,0.6308932900428772,1.1461971998214722,0.649350643157959,1.5035783052444458
1,0.7531017661094666,0.7844516038894653,0.6796537041664124,1.7218868732452393
0,0.7785359621047974,0.687717080116272,0.649350643157959,1.7075525522232056
1,0.8070719838142395,0.5548912882804871,0.6709956526756287,1.222923755645752
