epoch,accuracy,loss,val_accuracy,val_loss
0,0.6191067099571228,1.1753429174423218,0.6796537041664124,1.362256407737732
1,0.7586848735809326,0.7408115863800049,0.709956705570221,1.1567721366882324
0,0.7599255442619324,0.6979490518569946,0.7142857313156128,0.8982446789741516
1,0.8163771629333496,0.5465118885040283,0.7142857313156128,1.1768476963043213
